CustomerId,Surname,Gender,Birth Date,City,Country,Salary,CreditScore,Tenure,NumOfProducts,HasCrCard,IsActiveMember,Balance,Exited
15703177,Bell,Female,1986-03-04,Paris,France,86764.46,654.0,2.0,1.0,1.0,1,90865.8,0
15660263,Olisaemeka,Male,1981-08-07,Paris,France,197372.13,622.0,4.0,2.0,1.0,0,99799.76,0
15776545,Napolitani,Male,1993-11-29,Paris,France,82872.64,682.0,10.0,1.0,0.0,1,200724.96,1
15683276,Sargood,Female,1984-03-10,Valencia,Spain,129563.86,610.0,10.0,2.0,1.0,1,140363.95,0
15599272,Harrington,Female,1985-04-26,Paris,France,135388.89,795.0,1.0,1.0,1.0,1,151844.64,0
15589541,Sutherland,Female,1994-07-12,Paris,France,4497.55,557.0,2.0,2.0,0.0,1,,0
15608804,Allan,Male,1972-12-28,Munich,Germany,67885.37,824.0,8.0,1.0,1.0,1,133231.48,0
15645820,Folliero,Male,1994-06-15,Marseile,France,111471.55,698.0,7.0,2.0,1.0,0,,0
15659031,Mordvinova,Female,1985-07-15,Paris,France,134407.93,630.0,8.0,2.0,1.0,1,126598.99,0
15790113,Schofield,Female,1950-05-17,Berlin,Germany,108258.22,609.0,6.0,1.0,1.0,0,113317.1,1
15652289,Williams,Male,1974-11-22,Paris,France,197528.62,694.0,4.0,2.0,1.0,0,,0
15605341,Baird,Female,1963-02-22,Paris,France,139761.25,681.0,8.0,1.0,1.0,1,93173.88,0
15697844,Whitehouse,Female,1989-11-09,Barcelona,Spain,136119.96,721.0,10.0,1.0,1.0,0,,1
15652048,Thompson,Male,1977-03-08,Hamburg,Germany,197812.16,563.0,7.0,2.0,1.0,1,105007.31,0
15587038,Ogochukwu,Female,1989-05-11,Barcelona,Spain,51972.92,654.0,2.0,1.0,1.0,1,,1
15660528,Niu,Male,1994-12-14,Barcelona,Spain,99341.87,659.0,4.0,2.0,1.0,0,,0
15700300,Okoli,Female,1977-07-31,Munich,Germany,171345.02,674.0,4.0,1.0,0.0,1,131593.85,1
15642001,Lorenzen,Male,1977-05-27,Hamburg,Germany,119056.68,576.0,9.0,1.0,1.0,0,119530.52,1
15580366,Okechukwu,Male,1967-05-03,Berlin,Germany,172601.62,566.0,4.0,2.0,1.0,1,118614.6,0
15657228,Anderson,Male,1984-12-20,Munich,Germany,104936.88,545.0,9.0,2.0,0.0,1,95829.13,0
15729377,Ku,Male,1985-08-03,Marseile,France,159044.1,798.0,1.0,2.0,1.0,1,,0
15686913,Kung,Male,1983-07-28,Paris,France,83263.06,757.0,0.0,1.0,,0,,0
15631267,Lu,Male,1971-03-12,Marseile,France,130910.78,641.0,6.0,2.0,1.0,1,153590.73,0
15632275,Trevisano,Male,1992-09-30,Paris,France,126336.72,718.0,2.0,1.0,1.0,0,,0
15715907,Onwubiko,Male,1957-05-14,Paris,France,27980.8,699.0,9.0,1.0,1.0,0,113109.52,1
15764841,Vidler,Female,1986-03-05,Paris,France,47880.71,623.0,0.0,1.0,1.0,1,130557.24,0
15748649,Shen,Male,1981-02-14,Marseile,France,73882.49,644.0,8.0,1.0,1.0,0,93183.19,0
15771409,McGregor,Male,1963-03-17,Paris,France,162960.05,586.0,7.0,1.0,1.0,0,151933.63,1
15779207,Nnamdi,Male,1991-01-23,Hamburg,Germany,68807.47,500.0,2.0,2.0,1.0,1,125495.64,0
15814116,Castiglione,Female,1979-11-03,Marseile,France,144039.05,583.0,7.0,2.0,1.0,0,,0
15665087,Bergamaschi,Female,1995-08-10,Berlin,Germany,151192.18,595.0,8.0,1.0,1.0,1,118547.72,0
15611189,Allingham,Male,1978-05-01,Barcelona,Spain,120225.62,670.0,1.0,1.0,0.0,0,97792.21,0
15729718,Stelzer,Male,1980-09-07,Marseile,France,56118.81,610.0,6.0,3.0,0.0,0,,1
15733602,Rubin,Female,1949-03-17,Valencia,Spain,130853.03,814.0,2.0,2.0,0.0,1,,0
15620103,Ho,Female,1981-10-12,Marseile,France,185156.94,660.0,8.0,1.0,1.0,1,167181.01,0
15770406,Watson,Male,1986-10-31,Berlin,Germany,35671.45,580.0,9.0,1.0,0.0,1,121355.19,0
15800554,Perry,Female,1940-10-20,Paris,France,59568.24,850.0,1.0,2.0,1.0,1,,0
15611409,Sun,Male,1986-08-22,Barcelona,Spain,139911.58,676.0,0.0,2.0,0.0,0,,0
15646535,Harrell,Male,1975-12-08,Marseile,France,56770.76,578.0,5.0,1.0,1.0,0,113226.47,0
15575430,Robson,Female,1988-05-07,Paris,France,157564.75,579.0,1.0,1.0,1.0,1,118392.75,0
15711299,Wilson,Female,1969-04-03,Hamburg,Germany,131473.31,711.0,8.0,1.0,0.0,1,145262.54,0
15642063,Kelechi,Male,1981-10-23,Paris,France,90424.09,692.0,6.0,1.0,0.0,0,163505.16,0
15706602,Bates,Female,1988-11-05,Barcelona,Spain,156660.21,760.0,1.0,2.0,0.0,1,118114.28,0
15592773,Eberegbulam,Female,1970-10-23,Berlin,Germany,88372.69,630.0,0.0,3.0,0.0,0,108449.23,1
15786539,Olisaemeka,Male,1989-11-19,Paris,France,46200.71,808.0,1.0,2.0,1.0,1,,0
15737542,Davey,Female,1985-12-03,Berlin,Germany,160548.12,611.0,10.0,1.0,1.0,0,103294.56,0
15590234,De Luca,Female,1979-03-27,Paris,France,1262.83,697.0,1.0,1.0,1.0,0,,1
15773776,Ho,Female,1983-09-02,Marseile,France,188639.28,655.0,6.0,1.0,1.0,1,,0
15728082,Vasiliev,Male,1993-10-17,Seville,Spain,14665.28,601.0,6.0,2.0,1.0,0,,0
15609987,Smith,Male,1979-01-09,Lyon,France,156868.21,755.0,2.0,1.0,1.0,0,119919.12,0
15735330,Sung,Male,1984-06-06,Paris,France,30461.55,553.0,1.0,1.0,1.0,0,,0
15649430,White,Male,1993-10-10,Paris,France,123885.88,723.0,4.0,2.0,1.0,1,,0
15768777,Wang,Female,1987-07-02,Barcelona,Spain,60688.38,507.0,4.0,2.0,1.0,1,,0
15777893,Davide,Male,1978-04-19,Paris,France,21785.91,777.0,1.0,2.0,1.0,0,,0
15791326,Nnamdi,Male,1987-04-16,Paris,France,188135.69,566.0,3.0,1.0,0.0,0,,0
15615176,Welsh,Male,1995-05-22,Paris,France,154364.66,732.0,7.0,2.0,1.0,0,,0
15735221,Sousa,Female,1979-01-20,Lyon,France,61312.15,697.0,10.0,2.0,1.0,0,,0
15617991,Andrews,Male,1992-11-17,Paris,France,47454.93,555.0,4.0,1.0,1.0,1,128744.04,0
15658504,Chiawuotu,Female,1959-06-12,Hamburg,Germany,121102.9,584.0,9.0,2.0,0.0,1,137727.34,0
15785705,Thomson,Female,1977-10-07,Munich,Germany,137419.87,705.0,10.0,1.0,1.0,0,106731.58,1
15801817,Carpenter,Female,1983-05-18,Marseile,France,157664.02,688.0,7.0,1.0,1.0,1,123544.21,0
15752578,Yefimova,Female,1984-10-26,Paris,France,148689.65,626.0,2.0,2.0,1.0,0,133968.96,0
15781574,Ma,Male,1945-04-06,Granada,Spain,39789.62,636.0,9.0,1.0,1.0,1,126534.6,0
15792107,Black,Female,1986-05-11,Barcelona,Spain,165162.4,719.0,8.0,1.0,1.0,1,,0
15569917,Obijiaku,Male,1991-04-20,Barcelona,Spain,137674.55,706.0,6.0,2.0,0.0,0,87609.68,1
15721504,King,Male,1980-06-09,Valencia,Spain,101371.72,731.0,3.0,2.0,1.0,0,,0
15757306,Miller,Male,1972-04-02,Madrid,Spain,65066.48,738.0,3.0,3.0,1.0,1,,1
15647295,Chin,Male,1987-04-05,Paris,France,107876.91,426.0,9.0,2.0,1.0,0,,0
15642098,Cox,Female,1985-12-11,Barcelona,Spain,111180.3,622.0,0.0,2.0,1.0,0,108960.0,1
15696120,Wallace,Female,1991-03-01,Madrid,Spain,115650.63,701.0,2.0,2.0,1.0,0,,0
15675176,Price,Male,1970-04-14,Paris,France,165035.17,512.0,6.0,1.0,1.0,1,144953.31,0
15700046,Yuan,Male,1980-02-12,Paris,France,193746.55,635.0,4.0,2.0,1.0,0,103544.88,0
15782089,Mullen,Male,1988-11-01,Paris,France,58458.26,685.0,6.0,1.0,1.0,0,,0
15706394,Howell,Male,1968-03-28,Paris,France,52332.85,609.0,7.0,2.0,0.0,1,,0
15759387,McIntosh,Male,1983-08-09,Hamburg,Germany,75959.1,598.0,1.0,1.0,1.0,1,101487.18,1
15623369,Clifton,Male,1969-01-08,Paris,France,123.07,708.0,10.0,1.0,1.0,0,105355.81,1
15732943,Okwuoma,Male,1985-08-26,Valencia,Spain,167066.95,574.0,4.0,1.0,1.0,0,77967.5,1
15750545,Chidiebere,Male,1977-08-07,Paris,France,117572.59,629.0,5.0,4.0,0.0,0,,1
15809909,Fan,Female,1967-08-05,Madrid,Spain,7166.71,422.0,4.0,2.0,1.0,1,,0
15642448,Onyemauchechukwu,Male,1993-04-29,Madrid,Spain,137173.39,656.0,8.0,1.0,1.0,1,120047.77,0
15791944,Harker,Male,1989-06-03,Paris,France,116442.42,697.0,7.0,3.0,1.0,0,175464.85,1
15768342,Bolton,Male,1969-02-12,Paris,France,32421.32,718.0,8.0,3.0,1.0,1,79475.3,1
15567919,Lazarev,Male,1984-03-04,Berlin,Germany,104665.79,586.0,8.0,2.0,0.0,1,167735.69,0
15674750,Alexeyeva,Female,1984-06-22,Barcelona,Spain,44215.86,481.0,8.0,2.0,,0,,0
15778345,Stevens,Female,1988-11-12,Paris,France,20164.47,749.0,1.0,1.0,1.0,0,74385.98,0
15687634,Glover,Male,1972-03-16,Berlin,Germany,26691.31,561.0,5.0,1.0,1.0,1,94754.0,0
15666096,Ibekwe,Male,1994-01-14,Seville,Spain,107955.67,676.0,4.0,1.0,0.0,1,,0
15581700,Paterson,Male,1978-02-03,Berlin,Germany,150048.37,615.0,3.0,1.0,1.0,1,86920.86,0
15656417,Marsh,Female,1982-11-08,Paris,France,192255.15,582.0,1.0,2.0,1.0,0,132077.48,0
15649101,Reeves,Male,1981-07-22,Paris,France,173245.68,601.0,10.0,1.0,0.0,0,127847.86,0
15781975,Rees,Male,1987-01-25,Paris,France,121457.88,708.0,3.0,1.0,0.0,1,,1
15700511,Hanson,Male,1979-08-16,Hamburg,Germany,104804.74,708.0,9.0,2.0,1.0,1,176702.36,0
15770255,Onwughara,Female,1988-02-18,Berlin,Germany,69767.14,797.0,10.0,1.0,0.0,0,83555.58,0
15643574,Odinakachukwu,Male,1995-03-19,Marseile,France,178373.43,682.0,8.0,2.0,1.0,0,,0
15595010,Huang,Female,1982-01-13,Granada,Spain,99924.04,694.0,9.0,2.0,0.0,0,,0
15580579,Trevisani,Female,1981-10-06,Paris,France,49594.19,490.0,1.0,1.0,1.0,1,,1
15748532,Dale,Male,1979-12-13,Madrid,Spain,186071.14,828.0,10.0,1.0,1.0,1,,0
15773789,Pavlova,Female,1983-01-04,Seville,Spain,77511.45,594.0,7.0,1.0,1.0,0,96858.35,0
15600027,Meng,Male,1988-01-19,Barcelona,Spain,54816.57,579.0,1.0,2.0,1.0,1,,0
15620832,Dean,Female,1986-09-14,Lyon,France,61290.99,723.0,0.0,2.0,0.0,1,,0
15568819,Chiganu,Female,1979-11-12,Hamburg,Germany,191821.35,619.0,8.0,3.0,1.0,1,132796.04,1
15748691,Lung,Female,1991-06-16,Barcelona,Spain,156768.45,794.0,1.0,1.0,0.0,1,154970.54,0
15583552,Donaldson,Male,1977-04-26,Berlin,Germany,73731.32,674.0,3.0,1.0,1.0,0,88902.21,0
15588019,Li Fonti,Male,1993-01-31,Paris,France,122190.22,418.0,7.0,1.0,1.0,0,98738.92,0
15713250,Izmailova,Male,1988-09-17,Paris,France,123509.01,502.0,8.0,2.0,1.0,1,,0
15569595,Walker,Female,1971-11-08,Paris,France,8199.5,678.0,6.0,1.0,1.0,0,,0
15794868,Nnonso,Male,1981-06-17,Munich,Germany,14113.11,599.0,10.0,2.0,1.0,1,137456.28,0
15576680,Stevenson,Male,1992-02-04,Paris,France,51705.01,736.0,4.0,2.0,0.0,0,,0
15613699,Schnaars,Female,1961-09-04,Paris,France,161937.62,430.0,7.0,1.0,1.0,0,73937.02,1
15609758,Geoghegan,Female,1976-04-25,Paris,France,120892.96,537.0,7.0,1.0,1.0,0,158621.04,1
15762392,Ilyina,Male,1991-01-15,Barcelona,Spain,65035.02,683.0,1.0,1.0,1.0,1,113257.2,0
15693382,Muir,Male,1990-10-22,Paris,France,164257.37,828.0,9.0,1.0,0.0,1,,0
15791769,Gardener,Female,1992-06-24,Paris,France,51987.99,691.0,9.0,1.0,1.0,0,116536.43,0
15712483,Chidi,Female,1993-11-21,Madrid,Spain,10899.63,608.0,4.0,2.0,1.0,0,,1
15636454,Fu,Female,1961-12-18,Paris,France,177355.8,691.0,6.0,1.0,1.0,0,101070.69,1
15710138,Sun,Male,1982-04-01,Barcelona,Spain,63889.1,718.0,6.0,2.0,0.0,1,,0
15571571,Ting,Female,1990-11-25,Berlin,Germany,176433.6,680.0,3.0,3.0,1.0,1,127331.46,0
15638751,Ashton,Female,1980-08-05,Barcelona,Spain,81313.51,838.0,5.0,2.0,1.0,0,,0
15598574,Uwakwe,Female,1990-01-27,Madrid,Spain,13998.88,695.0,5.0,2.0,0.0,1,,0
15796787,Vassiliev,Male,1975-02-25,Paris,France,5771.56,681.0,0.0,1.0,1.0,0,105969.42,0
15615670,Kazakova,Male,1985-04-07,Paris,France,42693.65,762.0,5.0,1.0,1.0,1,119547.46,0
15705506,Perry,Male,1983-08-10,Barcelona,Spain,90839.61,751.0,7.0,2.0,0.0,0,,0
15599535,Howell,Male,1993-09-02,Barcelona,Spain,54144.01,678.0,5.0,1.0,1.0,1,138668.18,0
15768449,Ricci,Female,1984-07-24,Paris,France,184312.88,634.0,7.0,2.0,1.0,1,51582.5,0
15725002,Smith,Male,1984-01-28,Marseile,France,20306.79,749.0,7.0,2.0,1.0,0,,0
15611682,Rossi,Male,1984-03-31,Madrid,Spain,128256.18,590.0,6.0,1.0,1.0,1,169902.92,0
15749964,Jones,Female,1994-08-07,Paris,France,182720.07,610.0,4.0,2.0,1.0,0,87262.4,0
15678779,Quezada,Male,1988-09-05,Paris,France,4082.52,502.0,7.0,2.0,0.0,1,,0
15752601,McCulloch,Female,1981-08-20,Paris,France,102233.73,578.0,7.0,2.0,0.0,0,,0
15758477,Tobeolisa,Female,1989-08-09,Marseile,France,132002.83,547.0,2.0,2.0,1.0,0,,0
15629133,Black,Female,1994-04-14,Paris,France,126838.7,579.0,9.0,2.0,1.0,0,,0
15604963,Fraser,Male,1982-06-21,Paris,France,181461.46,661.0,5.0,2.0,0.0,0,,0
15796413,Green,Male,1975-05-24,Paris,France,195325.74,794.0,6.0,2.0,1.0,0,,0
15812470,Allan,Male,1960-12-04,Paris,France,29132.43,719.0,5.0,2.0,0.0,1,,0
15587443,Akudinobi,Female,1952-04-25,Paris,France,131804.86,728.0,1.0,2.0,1.0,1,,0
15689692,Walker,Male,2002-06-23,Berlin,Germany,173784.04,598.0,3.0,1.0,1.0,1,150348.37,0
15779586,Olisaemeka,Female,1975-10-16,Berlin,Germany,26249.86,822.0,3.0,2.0,1.0,0,115074.02,0
15667588,Arcuri,Female,1981-11-03,Barcelona,Spain,182650.15,670.0,3.0,1.0,1.0,1,,0
15624423,Liu,Male,1993-03-31,Paris,France,196582.55,850.0,8.0,1.0,1.0,0,99986.98,0
15591107,Flemming,Female,1953-04-10,Hamburg,Germany,141977.54,723.0,3.0,1.0,0.0,0,110357.0,1
15748986,Bischof,Male,1979-05-28,Hamburg,Germany,55313.51,705.0,8.0,2.0,1.0,1,166685.92,0
15793896,John,Male,1981-08-29,Seville,Spain,62944.75,677.0,7.0,1.0,1.0,1,95312.8,0
15620570,Sinnett,Male,1978-10-24,Marseile,France,72375.03,736.0,4.0,1.0,1.0,0,202443.47,0
15727811,Ts'ui,Female,1974-10-12,Berlin,Germany,188324.01,661.0,0.0,1.0,0.0,0,109493.62,1
15707681,Pokrovsky,Male,1983-10-08,Hamburg,Germany,133403.07,501.0,9.0,2.0,0.0,1,88977.39,0
15702030,Azarov,Female,1992-08-27,Lyon,France,157378.5,516.0,2.0,1.0,1.0,0,104982.57,0
15673238,McCarthy,Female,1962-01-29,Munich,Germany,101240.08,517.0,8.0,2.0,1.0,0,154110.99,1
15604196,Simpson,Male,1989-05-14,Paris,France,102502.5,766.0,6.0,1.0,1.0,1,185714.28,0
15769356,Stevenson,Female,1998-06-17,Berlin,Germany,37577.66,520.0,3.0,2.0,1.0,1,116022.53,0
15665590,Moore,Male,1975-04-11,Paris,France,83456.67,541.0,6.0,2.0,1.0,1,,0
15572361,Chill,Female,1987-12-31,Munich,Germany,199420.41,790.0,2.0,1.0,1.0,0,164011.48,0
15667460,Moore,Male,1990-05-07,Paris,France,24748.89,797.0,9.0,2.0,1.0,1,,0
15654760,Su,Male,1981-11-11,Paris,France,121765.0,811.0,1.0,1.0,1.0,1,101514.89,0
15632669,Rees,Female,1989-09-29,Madrid,Spain,113666.48,722.0,4.0,2.0,1.0,1,,0
15613673,Lung,Male,1993-05-23,Marseile,France,134110.93,675.0,9.0,1.0,1.0,0,,0
15698522,Thomas,Male,1982-12-07,Munich,Germany,183095.87,660.0,9.0,2.0,1.0,0,134599.33,0
15741633,Fuller,Male,1989-09-24,Valencia,Spain,159891.03,566.0,10.0,1.0,1.0,1,147511.26,0
15674583,Trevisani,Male,1996-04-09,Paris,France,8316.19,768.0,0.0,1.0,1.0,1,78396.08,0
15665374,Dumolo,Female,1990-08-19,Valencia,Spain,63736.36,610.0,5.0,2.0,0.0,0,,0
15588854,Wu,Female,1990-04-01,Paris,France,94715.24,715.0,3.0,1.0,1.0,1,110581.29,0
15810716,Kerr,Male,1979-09-04,Hamburg,Germany,68695.38,750.0,8.0,2.0,1.0,0,151836.36,0
15776921,Geoghegan,Male,1976-06-27,Berlin,Germany,36899.62,431.0,5.0,2.0,0.0,0,83624.55,0
15569394,Bailey,Male,1997-04-08,Marseile,France,182775.08,704.0,2.0,2.0,1.0,0,148197.15,0
15788215,Hsia,Female,1991-04-12,Madrid,Spain,62390.59,535.0,5.0,1.0,0.0,0,122924.75,1
15641007,Holden,Female,1983-09-23,Paris,France,76042.48,614.0,4.0,1.0,1.0,1,72594.0,0
15594651,Milani,Male,1983-04-08,Paris,France,70956.75,748.0,4.0,1.0,0.0,1,115221.36,0
15575146,Jamieson,Male,1970-04-12,Berlin,Germany,67311.12,492.0,8.0,2.0,1.0,1,117808.74,0
15608916,Ndubueze,Male,1981-11-26,Lyon,France,110454.46,573.0,7.0,1.0,1.0,1,147754.68,0
15666297,Abramova,Female,1968-06-26,Barcelona,Spain,88479.02,706.0,3.0,3.0,0.0,0,,1
15598586,Wetherspoon,Male,1990-04-28,Marseile,France,122639.73,680.0,10.0,1.0,1.0,1,113292.17,0
15665014,Middleton,Male,1985-12-19,Madrid,Spain,79723.78,458.0,5.0,2.0,1.0,0,,0
15701738,Arcuri,Male,1977-05-08,Munich,Germany,97677.52,612.0,2.0,1.0,1.0,1,115163.38,1
15650591,Calabrese,Male,1971-09-11,Berlin,Germany,100720.02,809.0,10.0,1.0,1.0,1,118098.62,1
15652667,Hampton,Male,1982-04-17,Marseile,France,104730.52,590.0,9.0,2.0,1.0,1,,0
15679622,Clayton,Male,1986-04-21,Paris,France,22499.29,602.0,8.0,1.0,1.0,1,,0
15730150,Otutodilichukwu,Male,1984-06-23,Valencia,Spain,28257.89,540.0,0.0,1.0,1.0,0,120825.7,0
15813192,Chukwuemeka,Male,1996-10-03,Paris,France,109988.09,494.0,6.0,2.0,0.0,1,,0
15606554,Douglas,Male,1992-02-05,Paris,France,149991.32,797.0,1.0,1.0,0.0,1,,0
15611794,Galloway,Male,1960-02-20,Hamburg,Germany,45180.8,526.0,6.0,2.0,1.0,1,133845.28,0
15672357,Sochima,Male,1983-02-20,Barcelona,Spain,181605.85,631.0,7.0,2.0,1.0,0,,0
15711759,Wilkins,Female,1992-04-19,Marseile,France,126469.09,576.0,5.0,1.0,1.0,1,108541.04,0
15615296,Rice,Male,1982-06-26,Marseile,France,160810.85,405.0,10.0,1.0,1.0,0,,1
15699294,Pope,Male,1991-09-20,Nice,France,88146.86,555.0,1.0,2.0,0.0,0,,0
15788634,Romani,Female,1984-01-16,Valencia,Spain,88333.74,750.0,2.0,1.0,0.0,0,113817.06,0
15660871,Ch'ang,Male,1993-12-21,Paris,France,90174.83,665.0,8.0,1.0,1.0,0,137300.23,0
15618258,Chizuoke,Male,1984-07-20,Madrid,Spain,81298.09,640.0,5.0,1.0,1.0,0,158024.38,0
15722535,Ireland,Female,1988-01-26,Paris,France,60013.17,457.0,7.0,1.0,0.0,1,127837.54,0
15711977,Finch,Male,1985-12-13,Paris,France,100940.91,695.0,4.0,1.0,1.0,0,161533.0,0
15690169,Meng,Male,1990-06-18,Paris,France,12599.94,645.0,7.0,2.0,1.0,0,161171.7,1
15790689,Hibbins,Male,1989-12-22,Madrid,Spain,128590.73,647.0,9.0,1.0,1.0,1,80958.36,0
15665181,Chung,Male,1996-12-15,Madrid,Spain,23180.37,808.0,7.0,2.0,0.0,1,,0
15633608,Black,,1988-01-22,Paris,France,55796.83,641.0,2.0,2.0,1.0,1,146193.6,1
15805261,Balashov,Male,1992-03-15,Valencia,Spain,152097.02,700.0,8.0,2.0,0.0,1,,0
15740356,Palmer,Male,1995-05-19,Berlin,Germany,162443.05,660.0,4.0,1.0,0.0,1,115021.76,0
15808223,Lea,Male,1980-08-05,Barcelona,Spain,55551.26,615.0,1.0,1.0,1.0,1,126773.43,0
15769980,Singleton,Female,1981-10-30,Hamburg,Germany,109496.69,705.0,3.0,1.0,1.0,1,92889.91,0
15675450,Burt,Male,1973-04-22,Paris,France,72105.63,718.0,9.0,2.0,1.0,1,,0
15776494,Siciliano,Male,1960-01-15,Nice,France,41815.22,754.0,5.0,1.0,1.0,1,146622.35,1
15592412,Sun,Male,1976-11-30,Berlin,Germany,74005.04,713.0,4.0,1.0,1.0,0,131038.14,1
15777452,Sauve,Female,1975-01-27,Marseile,France,70224.34,587.0,6.0,1.0,0.0,0,88820.29,0
15692258,Thompson,Male,1990-01-09,Madrid,Spain,145528.22,569.0,1.0,1.0,0.0,0,115406.97,0
15791045,Boni,Female,1983-07-20,Lyon,France,124486.28,568.0,3.0,1.0,0.0,1,132951.92,0
15807889,Wood,Male,1947-08-31,Munich,Germany,10078.02,634.0,5.0,1.0,1.0,0,108891.7,0
15602043,Buccho,Female,1975-07-29,Hamburg,Germany,164967.21,770.0,5.0,2.0,0.0,0,141788.63,0
15807335,Spencer,Female,1957-07-07,Valencia,Spain,91149.48,676.0,4.0,1.0,1.0,1,116954.32,0
15629985,Eidson,Female,1974-10-20,Hamburg,Germany,103379.31,723.0,10.0,2.0,0.0,0,90450.0,1
15679453,Hung,Female,1982-11-13,Hamburg,Germany,128049.34,614.0,8.0,1.0,1.0,1,125997.22,1
15637315,Melvin,Female,1980-09-28,Barcelona,Spain,54342.83,601.0,3.0,2.0,1.0,0,,0
15691513,Dawkins,Male,1961-09-01,Marseile,France,13614.01,592.0,9.0,4.0,1.0,1,,1
15622289,Rizzo,Female,1985-10-05,Madrid,Spain,35521.63,605.0,9.0,2.0,0.0,1,,0
15715184,Capon,Female,1990-10-12,Barcelona,Spain,40496.72,752.0,4.0,2.0,1.0,0,144637.86,0
15702801,Ts'ao,Female,1992-02-09,Paris,France,91903.9,677.0,3.0,1.0,0.0,0,86616.35,1
15719931,Johnstone,Male,1990-08-03,Paris,France,178667.7,850.0,8.0,2.0,1.0,0,,0
15806081,Fleming,Female,1973-01-12,Hamburg,Germany,32202.61,608.0,2.0,2.0,1.0,0,127924.25,0
15796336,Chang,Female,1987-01-15,Barcelona,Spain,117034.32,786.0,9.0,2.0,1.0,0,,0
15647306,Gibbs,Female,1992-07-18,Paris,France,163746.09,777.0,9.0,1.0,1.0,1,131240.61,1
15742369,Rita,Male,1990-08-08,Madrid,Spain,20346.69,667.0,5.0,2.0,1.0,1,,0
15655859,Munro,Male,1986-04-16,Madrid,Spain,84710.65,848.0,5.0,2.0,1.0,0,120046.74,0
15675650,Duncan,Female,1982-09-30,Paris,France,120531.31,486.0,8.0,1.0,0.0,1,97819.36,0
15574119,Okwuadigbo,Female,1957-03-04,Madrid,Spain,152273.57,598.0,1.0,1.0,1.0,1,62979.93,0
15754168,McIntosh,Female,1981-10-29,Paris,France,144345.58,506.0,3.0,1.0,1.0,1,,0
15763029,Ch'iu,Male,1975-11-08,Hamburg,Germany,96961.0,612.0,9.0,1.0,1.0,1,161450.03,1
15765048,Watt,Male,1991-12-12,Paris,France,170307.43,545.0,3.0,2.0,1.0,0,,0
15786215,Udinese,Male,1965-10-16,Paris,France,29880.99,793.0,8.0,2.0,1.0,0,119496.25,0
15707559,Clark,Female,1991-11-23,Paris,France,195104.91,682.0,9.0,2.0,1.0,1,,0
15582129,Hsia,Male,1959-08-02,Paris,France,187756.24,517.0,1.0,3.0,1.0,0,43772.66,1
15687540,Obiuto,Male,1989-06-10,Paris,France,67599.69,684.0,9.0,2.0,0.0,1,100249.41,0
15787196,T'ien,Male,1975-08-16,Seville,Spain,105983.09,692.0,2.0,2.0,1.0,1,,0
15670898,McKenzie,Female,1961-12-22,Paris,France,25980.42,740.0,5.0,2.0,0.0,0,108028.08,1
15775433,Tang,Male,1950-05-29,Hamburg,Germany,,666.0,1.0,2.0,1.0,1,53013.29,0
15700693,Tu,Male,1953-11-04,Paris,France,59864.96,693.0,2.0,2.0,1.0,1,,0
15677955,Tsui,Male,1988-10-19,Munich,Germany,42581.09,757.0,1.0,1.0,1.0,0,122088.67,0
15570086,Lynch,Male,2003-12-29,Munich,Germany,4777.23,684.0,9.0,1.0,0.0,1,90544.0,0
15794875,Hung,Male,1986-04-25,Granada,Spain,178038.17,691.0,6.0,2.0,0.0,1,,0
15673591,Oluchukwu,Male,1977-07-28,Paris,France,128521.16,842.0,3.0,4.0,0.0,1,141252.18,1
15631756,Tuan,Female,1986-10-07,Paris,France,109029.72,482.0,5.0,2.0,0.0,0,147813.05,0
15757617,Lewis,Male,1966-11-23,Marseile,France,2267.88,735.0,6.0,1.0,1.0,0,134140.68,0
15612729,Chidiebere,Female,1958-10-10,Marseile,France,55054.48,681.0,7.0,2.0,1.0,1,,0
15637857,Woolacott,Female,1990-11-01,Paris,France,76456.17,616.0,8.0,1.0,0.0,1,,0
15681007,Yen,Female,1986-05-02,Marseile,France,75478.95,850.0,2.0,4.0,1.0,0,128548.49,1
15593622,Service,Male,1978-11-15,Paris,France,179144.54,635.0,10.0,2.0,0.0,1,122198.21,0
15629273,Lin,Male,1979-10-17,Berlin,Germany,,638.0,8.0,1.0,1.0,0,145177.84,1
15765846,Chuang,Female,1990-08-15,Barcelona,Spain,103570.8,820.0,2.0,1.0,1.0,0,94222.53,0
15596013,Akhtar,Female,1963-07-04,Hamburg,Germany,102628.56,694.0,1.0,1.0,0.0,0,143212.22,1
15722473,Faulkner,Male,1980-09-09,Marseile,France,55772.04,713.0,3.0,2.0,1.0,0,,0
15774936,Liang,Male,1980-09-13,Hamburg,Germany,192070.16,543.0,6.0,1.0,1.0,1,143350.41,1
15685640,Dancy,Female,1980-07-10,Paris,France,144808.37,649.0,3.0,1.0,1.0,1,130931.83,0
15566563,Duigan,Female,1991-09-20,Paris,France,5008.23,777.0,4.0,1.0,1.0,0,137851.31,1
15768746,McLean,Male,1988-08-17,Paris,France,173680.39,561.0,6.0,2.0,0.0,0,,0
15689952,Zuyeva,Male,1980-12-19,Madrid,Spain,115753.94,724.0,5.0,1.0,0.0,1,,0
15725906,Hankinson,Female,1970-06-06,Madrid,Spain,38928.48,665.0,8.0,1.0,1.0,1,,1
